raceId,driverId,lap,position,time,milliseconds
1139,840,35,17,1:40.399,100399
1139,840,36,17,1:40.435,100435
1139,840,37,17,1:40.210,100210
1139,840,38,17,1:40.025,100025
1139,840,39,17,1:40.038,100038
1139,840,40,17,1:39.831,99831
1139,840,41,17,1:40.475,100475
1139,840,42,17,1:40.085,100085
1139,840,43,17,1:39.922,99922
1139,840,44,17,1:40.001,100001
1139,840,45,16,1:40.481,100481
1139,840,46,16,1:41.173,101173
1139,840,47,16,1:39.524,99524
1139,840,48,16,1:39.666,99666
1139,840,49,16,1:41.690,101690
1139,840,50,16,1:39.759,99759
1139,840,51,16,1:39.896,99896
1139,840,52,15,1:39.448,99448
1139,840,53,15,1:39.435,99435
1139,840,54,15,1:39.214,99214
1139,840,55,15,1:41.498,101498
1139,859,1,14,1:48.974,108974
1139,859,2,13,1:42.809,102809
1139,859,3,13,2:15.152,135152
1139,859,4,13,2:30.921,150921
1139,859,5,13,2:30.275,150275
1139,859,6,12,1:42.925,102925
1139,859,7,12,1:42.010,102010
1139,859,8,12,1:41.557,101557
1139,859,9,12,1:42.100,102100
1139,859,10,12,1:42.012,102012
1139,859,11,11,1:41.535,101535
1139,859,12,11,1:41.260,101260
1139,859,13,11,1:41.320,101320
1139,859,14,11,1:41.383,101383
1139,859,15,11,1:42.041,102041
1139,859,16,11,1:41.646,101646
1139,859,17,11,1:41.371,101371
1139,859,18,10,1:41.335,101335
1139,859,19,8,1:41.101,101101
1139,859,20,8,1:40.988,100988
1139,859,21,9,1:42.238,102238
1139,859,22,9,1:41.448,101448
1139,859,23,9,1:40.853,100853
1139,859,24,9,1:40.869,100869
1139,859,25,9,1:40.653,100653
1139,859,26,9,1:40.922,100922
1139,859,27,8,1:40.304,100304
1139,859,28,7,1:40.235,100235
1139,859,29,7,1:40.523,100523
1139,859,30,7,1:40.622,100622
1139,859,31,7,1:40.613,100613
1139,859,32,7,1:40.451,100451
1139,859,33,7,1:40.286,100286
1139,859,34,7,1:40.449,100449
1139,859,35,7,1:40.484,100484
1139,859,36,7,1:41.342,101342
1139,859,37,12,1:59.598,119598
1139,859,38,11,1:38.905,98905
1139,859,39,10,1:39.396,99396
1139,859,40,9,1:39.035,99035
1139,859,41,9,1:39.149,99149
1139,859,42,9,1:38.409,98409
1139,859,43,9,1:39.104,99104
1139,859,44,9,1:39.057,99057
1139,859,45,9,1:39.084,99084
1139,859,46,9,1:38.619,98619
1139,859,47,9,1:38.631,98631
1139,859,48,9,1:38.493,98493
1139,859,49,9,1:38.558,98558
1139,859,50,9,1:38.513,98513
1139,859,51,9,1:38.453,98453
1139,859,52,9,1:38.281,98281
1139,859,53,9,1:38.113,98113
1139,859,54,9,1:38.091,98091
1139,859,55,9,1:38.433,98433
1139,859,56,9,1:39.273,99273
1139,855,1,15,1:49.473,109473
1139,855,2,14,1:42.960,102960
1139,855,3,14,2:16.979,136979
1139,855,4,14,2:29.649,149649
1139,855,5,14,2:29.529,149529
1139,855,6,13,1:43.259,103259
1139,855,7,13,1:42.100,102100
1139,855,8,13,1:41.474,101474
1139,855,9,13,1:41.910,101910
1139,855,10,19,1:50.686,110686
1139,855,11,19,1:42.743,102743
1139,855,12,19,1:42.262,102262
1139,855,13,19,1:42.427,102427
1139,855,14,19,2:02.835,122835
1139,855,15,19,1:41.376,101376
1139,855,16,19,1:41.633,101633
1139,855,17,19,1:41.886,101886
1139,855,18,19,1:41.325,101325
1139,855,19,19,1:41.352,101352
1139,855,20,19,1:41.858,101858
1139,855,21,19,1:41.435,101435
1139,855,22,19,1:42.176,102176
1139,855,23,19,1:42.259,102259
1139,855,24,19,1:41.649,101649
1139,855,25,19,1:41.696,101696
1139,855,26,19,1:41.364,101364
1139,855,27,19,1:41.186,101186
1139,855,28,18,1:41.420,101420
1139,855,29,19,1:42.231,102231
1139,855,30,19,1:41.532,101532
1139,855,31,19,1:41.502,101502
1139,855,32,19,1:41.643,101643
1139,855,33,19,1:41.130,101130
1139,855,34,18,1:41.387,101387
1139,855,35,19,1:41.783,101783
1139,855,36,19,2:06.093,126093
1139,855,37,19,1:40.161,100161
1139,855,38,19,1:40.148,100148
1139,855,39,19,1:41.880,101880
1139,855,40,19,1:40.131,100131
1139,855,41,19,1:40.342,100342
1139,855,42,19,1:40.168,100168
1139,855,43,19,1:40.241,100241
1139,855,44,19,1:40.033,100033
1139,855,45,19,1:39.658,99658
1139,855,46,19,1:39.858,99858
1139,855,47,19,1:39.625,99625
1139,855,48,19,1:40.219,100219
1139,855,49,19,1:40.240,100240
1139,855,50,19,1:39.963,99963
1139,855,51,19,1:39.398,99398
1139,855,52,19,1:39.683,99683
1139,855,53,19,1:39.272,99272
1139,855,54,19,1:39.596,99596
1139,855,55,19,1:40.061,100061
1139,861,1,16,1:49.923,109923
1139,861,2,15,1:43.005,103005
1139,861,3,15,2:17.406,137406
1139,861,4,15,2:30.829,150829
1139,861,5,15,2:27.801,147801
1139,861,6,14,1:43.338,103338
1139,861,7,14,1:42.278,102278
1139,861,8,14,1:41.451,101451
1139,861,9,14,1:41.980,101980
1139,861,10,13,1:41.702,101702
1139,861,11,13,1:42.239,102239
1139,861,12,13,1:41.886,101886
1139,861,13,13,1:41.766,101766
1139,861,14,14,1:42.970,102970
1139,861,15,14,1:41.801,101801
1139,861,16,14,1:41.956,101956
1139,861,17,14,1:41.523,101523
1139,861,18,13,1:41.427,101427
1139,861,19,11,1:41.010,101010
1139,861,20,11,1:41.123,101123
1139,861,21,11,1:41.087,101087
1139,861,22,10,1:41.250,101250
1139,861,23,10,1:41.312,101312
1139,861,24,10,1:41.227,101227
1139,861,25,10,1:40.756,100756
1139,861,26,10,1:40.900,100900
1139,861,27,9,1:40.451,100451
1139,861,28,8,1:40.205,100205
1139,861,29,8,1:40.542,100542
1139,861,30,8,1:40.366,100366
1139,861,31,8,1:40.535,100535
1139,861,32,8,1:40.270,100270
1139,861,33,8,1:40.238,100238
1139,861,34,8,1:40.306,100306
1139,861,35,8,1:40.195,100195
1139,861,36,8,1:40.026,100026
1139,861,37,8,1:41.395,101395
1139,861,38,8,1:40.110,100110
1139,861,39,8,1:40.591,100591
1139,861,40,12,1:59.212,119212
1139,861,41,11,1:39.443,99443
1139,861,42,11,1:38.533,98533
1139,861,43,11,1:38.528,98528
1139,861,44,11,1:38.876,98876
1139,861,45,10,1:38.532,98532
1139,861,46,10,1:37.611,97611
1139,861,47,10,1:37.991,97991
1139,861,48,10,1:38.326,98326
1139,861,49,10,1:38.412,98412
1139,861,50,10,1:38.026,98026
1139,861,51,10,1:38.665,98665
1139,861,52,10,1:38.133,98133
1139,861,53,10,1:38.032,98032
1139,861,54,10,1:37.708,97708
1139,861,55,10,1:37.926,97926
1139,861,56,10,1:38.488,98488
1139,822,1,17,1:50.705,110705
1139,822,2,16,1:43.075,103075
1139,822,3,16,2:18.546,138546
1139,822,4,16,2:30.342,150342
1139,822,5,16,2:26.661,146661
1139,822,6,15,1:43.600,103600
1139,822,7,15,1:42.180,102180
1139,822,8,15,1:41.483,101483
1139,822,9,15,1:42.031,102031
1139,822,10,14,1:41.749,101749
1139,822,11,14,1:42.300,102300
1139,822,12,14,1:41.945,101945
1139,822,13,15,1:42.677,102677
1139,822,14,15,1:42.125,102125
1139,822,15,15,1:42.714,102714
1139,822,16,18,2:01.652,121652
1139,822,17,18,1:40.801,100801
1139,822,18,18,1:40.762,100762
1139,822,19,18,1:40.869,100869
1139,822,20,18,1:40.837,100837
1139,822,21,18,1:40.920,100920
1139,822,22,18,1:40.998,100998
1139,822,23,18,1:41.138,101138
1139,822,24,18,1:41.147,101147
1139,822,25,18,1:40.909,100909
1139,822,26,18,1:40.839,100839
1139,822,27,17,1:40.869,100869
1139,822,28,16,1:41.024,101024
1139,822,29,16,1:41.298,101298
1139,822,30,16,1:41.185,101185
1139,822,31,16,1:41.374,101374
1139,822,32,15,1:40.932,100932
1139,822,33,15,1:40.784,100784
1139,822,34,15,1:41.938,101938
1139,822,35,15,1:41.436,101436
1139,822,36,15,1:41.155,101155
1139,822,37,15,1:40.815,100815
1139,822,38,15,1:40.944,100944
1139,822,39,15,1:40.780,100780
1139,822,40,15,1:40.701,100701
1139,822,41,15,1:41.258,101258
1139,822,42,15,1:41.243,101243
1139,822,43,15,1:40.696,100696
1139,822,44,15,1:41.717,101717
1139,822,45,17,1:45.416,105416
1139,822,46,18,1:43.225,103225
1139,822,47,18,1:41.064,101064
1139,822,48,18,1:41.070,101070
1139,822,49,18,1:43.447,103447
1139,822,50,18,1:41.045,101045
1139,822,51,18,1:42.931,102931
1139,822,52,17,1:40.658,100658
1139,822,53,17,1:40.575,100575
1139,822,54,17,1:40.679,100679
1139,822,55,17,1:40.708,100708
1139,848,1,18,1:51.269,111269
1139,848,2,18,1:44.544,104544
1139,848,3,17,2:16.698,136698
1139,848,4,19,2:36.139,156139
1139,848,5,19,2:21.937,141937
1139,848,6,19,1:44.652,104652
1139,848,7,19,1:42.627,102627
1139,848,8,19,1:42.144,102144
1139,848,9,19,1:42.001,102001
1139,848,10,18,1:42.736,102736
1139,848,11,18,1:42.219,102219
1139,848,12,18,1:41.938,101938
1139,848,13,18,1:42.458,102458
1139,848,14,18,1:42.221,102221
1139,848,15,18,1:42.263,102263
1139,848,16,17,1:42.331,102331
1139,848,17,17,1:41.884,101884
1139,848,18,16,1:41.524,101524
1139,848,19,14,1:41.601,101601
1139,848,20,14,1:41.411,101411
1139,848,21,15,1:42.460,102460
1139,848,22,15,1:42.169,102169
1139,848,23,15,1:41.886,101886
1139,848,24,15,1:41.432,101432
1139,848,25,15,1:41.418,101418
1139,848,26,14,1:42.357,102357
1139,848,27,15,1:43.544,103544
1139,848,28,15,1:42.932,102932
1139,848,29,15,1:41.287,101287
1139,848,30,15,1:41.651,101651
1139,848,31,15,1:41.635,101635
1139,848,32,14,1:41.297,101297
1139,848,33,14,1:41.702,101702
1139,848,34,19,2:01.549,121549
1139,848,35,18,1:40.029,100029
1139,848,36,18,1:39.721,99721
1139,848,37,18,1:39.632,99632
1139,848,38,18,1:39.690,99690
1139,848,39,18,1:39.531,99531
1139,848,40,18,1:39.666,99666
1139,848,41,18,1:39.406,99406
1139,848,42,18,1:39.241,99241
1139,848,43,18,1:39.353,99353
1139,848,44,18,1:41.215,101215
1139,848,45,18,1:39.961,99961
1139,848,46,17,1:41.733,101733
1139,848,47,17,1:39.552,99552
1139,848,48,17,1:39.205,99205
1139,848,49,17,1:39.509,99509
1139,848,50,17,1:39.639,99639
1139,848,51,17,1:39.720,99720
1139,848,52,16,1:39.279,99279
1139,848,53,16,1:39.350,99350
1139,848,54,16,1:39.084,99084
1139,848,55,16,1:41.299,101299
1139,847,1,19,1:51.647,111647
1139,847,2,17,1:43.503,103503
1139,847,3,18,2:20.454,140454
1139,847,4,17,2:30.121,150121
1139,847,5,17,2:23.987,143987
1139,847,6,16,1:44.179,104179
1139,847,7,16,1:41.898,101898
1139,847,8,16,1:41.524,101524
1139,847,9,16,1:41.913,101913
1139,847,10,15,1:41.994,101994
1139,847,11,15,1:42.165,102165
1139,847,12,15,1:41.837,101837
1139,847,13,14,1:41.300,101300
1139,847,14,13,1:41.098,101098
1139,847,15,13,1:41.155,101155
1139,847,16,13,1:41.260,101260
1139,847,17,12,1:41.132,101132
1139,847,18,11,1:40.530,100530
1139,847,19,9,1:41.203,101203
1139,847,20,9,1:40.766,100766
1139,847,21,8,1:39.965,99965
1139,847,22,8,1:40.019,100019
1139,847,23,8,1:40.174,100174
1139,847,24,8,1:40.060,100060
1139,847,25,8,1:39.692,99692
1139,847,26,8,1:40.158,100158
1139,847,27,7,1:39.889,99889
1139,847,28,6,1:39.235,99235
1139,847,29,6,1:39.624,99624
1139,847,30,6,1:39.577,99577
1139,847,31,6,1:39.634,99634
1139,847,32,6,1:39.553,99553
1139,847,33,6,1:40.373,100373
1139,847,34,6,1:40.071,100071
1139,847,35,6,1:39.925,99925
1139,847,36,6,1:39.152,99152
1139,847,37,6,1:39.451,99451
1139,847,38,6,1:39.331,99331
1139,847,39,6,1:38.997,98997
1139,847,40,6,1:40.641,100641
1139,847,41,8,2:04.213,124213
1139,847,42,8,1:37.656,97656
1139,847,43,8,1:38.118,98118
1139,847,44,8,1:37.826,97826
1139,847,45,7,1:37.963,97963
1139,847,46,7,1:37.782,97782
1139,847,47,7,1:37.790,97790
1139,847,48,7,1:38.041,98041
1139,847,49,7,1:38.001,98001
1139,847,50,7,1:37.943,97943
1139,847,51,7,1:38.059,98059
1139,847,52,7,1:38.608,98608
1139,847,53,7,1:39.888,99888
1139,847,54,7,1:38.724,98724
1139,847,55,6,1:38.180,98180
1139,847,56,6,1:37.955,97955
1139,839,1,20,1:56.745,116745
1139,839,2,19,1:41.717,101717
1139,839,3,19,2:18.048,138048
1139,839,4,18,2:30.669,150669
1139,839,5,18,2:23.011,143011
1139,839,6,17,1:44.340,104340
1139,839,7,17,1:41.923,101923
1139,839,8,17,1:41.675,101675
1139,839,9,17,1:41.837,101837
1139,839,10,16,1:42.093,102093
1139,839,11,16,1:42.258,102258
1139,839,12,16,1:41.866,101866
1139,839,13,16,1:42.257,102257
1139,839,14,16,1:42.249,102249
1139,839,15,16,1:42.175,102175
1139,839,16,15,1:41.906,101906
1139,839,17,15,1:41.831,101831
1139,839,18,14,1:41.669,101669
1139,839,19,12,1:41.517,101517
1139,839,20,12,1:41.427,101427
1139,839,21,12,1:41.246,101246
1139,839,22,12,1:41.630,101630
1139,839,23,12,1:41.720,101720
1139,839,24,12,1:41.489,101489
1139,839,25,13,1:42.393,102393
1139,839,26,13,1:41.547,101547
1139,839,27,12,1:41.361,101361
1139,839,28,11,1:41.369,101369
1139,839,29,11,1:41.194,101194
1139,839,30,11,1:41.452,101452
1139,839,31,12,1:43.409,103409
1139,839,32,17,2:00.757,120757
1139,839,33,17,1:40.214,100214
1139,839,34,16,1:40.077,100077
1139,839,35,16,1:40.009,100009
1139,839,36,16,1:40.301,100301
1139,839,37,16,1:40.090,100090
1139,839,38,16,1:39.937,99937
1139,839,39,16,1:39.635,99635
1139,839,40,16,1:39.722,99722
1139,839,41,16,1:41.154,101154
1139,839,42,16,1:40.078,100078
1139,839,43,16,1:40.247,100247
1139,839,44,16,1:41.275,101275
1139,839,45,15,1:39.827,99827
1139,839,46,15,1:39.753,99753
1139,839,47,15,1:39.596,99596
1139,839,48,15,1:40.898,100898
1139,839,49,15,1:39.655,99655
1139,839,50,15,1:39.573,99573
1139,839,51,15,1:41.838,101838
1139,839,52,18,2:09.770,129770
1139,839,53,18,1:37.330,97330
1139,839,54,18,1:39.993,99993
1139,839,55,18,1:39.999,99999
1140,830,1,1,1:45.059,105059
1140,830,2,1,2:18.259,138259
1140,830,3,1,2:14.297,134297
1140,830,4,1,2:09.792,129792
1140,830,5,1,2:10.292,130292
1140,830,6,1,2:04.357,124357
1140,830,7,1,1:21.442,81442
1140,830,8,1,1:21.475,81475
1140,830,9,2,1:24.027,84027
1140,830,10,3,1:24.675,84675
1140,830,11,3,1:21.710,81710
1140,830,12,3,1:21.712,81712
1140,830,13,3,1:21.884,81884
1140,830,14,3,1:21.758,81758
1140,830,15,3,1:22.051,82051
1140,830,16,3,1:22.080,82080
1140,830,17,3,1:22.017,82017
1140,830,18,3,1:22.340,82340
1140,830,19,3,1:22.362,82362
1140,830,20,3,1:22.357,82357
1140,830,21,3,1:22.325,82325
1140,830,22,3,1:22.574,82574
1140,830,23,3,1:22.229,82229
1140,830,24,3,1:22.455,82455
1140,830,25,3,1:22.621,82621
1140,830,26,4,1:25.562,85562
1140,830,27,15,2:01.898,121898
1140,830,28,15,1:22.325,82325
1140,830,29,13,1:22.280,82280
1140,830,30,11,1:21.252,81252
1140,830,31,10,1:22.267,82267
1140,830,32,9,1:21.156,81156
1140,830,33,9,1:21.804,81804
1140,830,34,9,1:22.154,82154
1140,830,35,9,1:22.720,82720
1140,830,36,8,1:21.803,81803
1140,830,37,8,1:22.440,82440
1140,830,38,7,1:21.111,81111
1140,830,39,6,1:21.580,81580
1140,830,40,6,1:21.448,81448
1140,830,41,6,1:21.712,81712
1140,830,42,6,1:21.596,81596
1140,830,43,6,1:21.520,81520
1140,830,44,6,1:21.161,81161
1140,830,45,6,1:21.266,81266
1140,830,46,6,1:21.284,81284
1140,830,47,6,1:21.157,81157
1140,830,48,6,1:21.116,81116
1140,830,49,6,1:21.052,81052
1140,830,50,6,1:21.023,81023
1140,830,51,6,1:21.160,81160
1140,830,52,6,1:21.119,81119
1140,830,53,6,1:20.872,80872
1140,830,54,6,1:21.218,81218
1140,830,55,6,1:20.995,80995
1140,830,56,6,1:21.013,81013
1140,830,57,6,1:20.902,80902
1140,830,58,6,1:20.995,80995
1140,830,59,6,1:21.091,81091
1140,830,60,6,1:21.052,81052
1140,830,61,6,1:21.332,81332
1140,830,62,6,1:20.950,80950
1140,830,63,6,1:21.292,81292
1140,830,64,6,1:21.160,81160
1140,830,65,6,1:21.247,81247
1140,830,66,6,1:21.257,81257
1140,830,67,6,1:21.197,81197
1140,830,68,6,1:21.311,81311
1140,830,69,6,1:21.535,81535
1140,830,70,6,1:21.253,81253
1140,830,71,6,1:21.570,81570
1140,832,1,2,1:47.224,107224
1140,832,2,2,2:17.937,137937
1140,832,3,2,2:13.771,133771
1140,832,4,2,2:10.043,130043
1140,832,5,2,2:09.925,129925
1140,832,6,2,2:03.834,123834
1140,832,7,2,1:21.830,81830
1140,832,8,2,1:21.284,81284
1140,832,9,1,1:22.493,82493
1140,832,10,1,1:22.438,82438
1140,832,11,1,1:21.847,81847
1140,832,12,1,1:21.515,81515
1140,832,13,1,1:21.715,81715
1140,832,14,1,1:21.475,81475
1140,832,15,1,1:21.516,81516
1140,832,16,1,1:21.590,81590
1140,832,17,1,1:22.012,82012
1140,832,18,1,1:21.765,81765
1140,832,19,1,1:21.715,81715
1140,832,20,1,1:21.789,81789
1140,832,21,1,1:21.413,81413
1140,832,22,1,1:21.682,81682
1140,832,23,1,1:21.516,81516
1140,832,24,1,1:21.428,81428
1140,832,25,1,1:21.659,81659
1140,832,26,1,1:21.596,81596
1140,832,27,1,1:21.827,81827
1140,832,28,1,1:22.008,82008
1140,832,29,1,1:21.869,81869
1140,832,30,1,1:21.837,81837
1140,832,31,1,1:22.057,82057
1140,832,32,1,1:25.108,85108
1140,832,33,1,1:39.813,99813
1140,832,34,1,1:21.037,81037
1140,832,35,1,1:21.190,81190
1140,832,36,1,1:21.079,81079
1140,832,37,1,1:21.153,81153
1140,832,38,1,1:20.616,80616
1140,832,39,1,1:20.995,80995
1140,832,40,1,1:20.688,80688
1140,832,41,1,1:20.980,80980
1140,832,42,1,1:20.939,80939
1140,832,43,1,1:20.840,80840
1140,832,44,1,1:20.806,80806
1140,832,45,1,1:20.582,80582
1140,832,46,1,1:20.592,80592
1140,832,47,1,1:20.375,80375
1140,832,48,1,1:20.747,80747
1140,832,49,1,1:20.815,80815
1140,832,50,1,1:20.733,80733
1140,832,51,1,1:20.825,80825
1140,832,52,1,1:20.965,80965
1140,832,53,1,1:20.719,80719
1140,832,54,1,1:20.650,80650
1140,832,55,1,1:20.306,80306
1140,832,56,1,1:20.256,80256
1140,832,57,1,1:20.315,80315
1140,832,58,1,1:20.341,80341
1140,832,59,1,1:20.730,80730
1140,832,60,1,1:20.326,80326
1140,832,61,1,1:20.215,80215
1140,832,62,1,1:20.137,80137
1140,832,63,1,1:20.556,80556
1140,832,64,1,1:20.493,80493
1140,832,65,1,1:20.523,80523
1140,832,66,1,1:20.301,80301
1140,832,67,1,1:20.651,80651
1140,832,68,1,1:20.375,80375
1140,832,69,1,1:20.398,80398
1140,832,70,1,1:20.435,80435
1140,832,71,1,1:20.585,80585
1140,846,1,3,1:49.304,109304
1140,846,2,3,2:18.718,138718
1140,846,3,3,2:13.243,133243
1140,846,4,3,2:11.100,131100
1140,846,5,3,2:09.824,129824
1140,846,6,3,2:01.270,121270
1140,846,7,3,1:21.885,81885
1140,846,8,3,1:21.724,81724
1140,846,9,3,1:22.413,82413
1140,846,10,4,1:24.863,84863
1140,846,11,4,1:22.047,82047
1140,846,12,4,1:21.803,81803
1140,846,13,4,1:21.935,81935
1140,846,14,4,1:21.988,81988
1140,846,15,4,1:22.146,82146
1140,846,16,4,1:21.981,81981
1140,846,17,4,1:22.332,82332
1140,846,18,4,1:22.271,82271
1140,846,19,4,1:22.393,82393
1140,846,20,4,1:22.352,82352
1140,846,21,4,1:22.137,82137
1140,846,22,4,1:22.311,82311
1140,846,23,4,1:22.290,82290
1140,846,24,4,1:22.062,82062
1140,846,25,4,1:22.535,82535
1140,846,26,3,1:22.630,82630
1140,846,27,3,1:22.185,82185
1140,846,28,3,1:22.676,82676
1140,846,29,3,1:22.735,82735
1140,846,30,3,1:26.051,86051
1140,846,31,4,1:39.899,99899
1140,846,32,3,1:21.052,81052
1140,846,33,3,1:20.859,80859
1140,846,34,3,1:20.881,80881
1140,846,35,3,1:20.697,80697
1140,846,36,3,1:20.703,80703
1140,846,37,3,1:21.008,81008
1140,846,38,3,1:20.868,80868
1140,846,39,3,1:20.710,80710
1140,846,40,3,1:20.845,80845
1140,846,41,3,1:20.768,80768
1140,846,42,3,1:20.451,80451
1140,846,43,3,1:20.687,80687
1140,846,44,3,1:20.385,80385
1140,846,45,3,1:20.370,80370
1140,846,46,3,1:20.221,80221
1140,846,47,3,1:20.561,80561
1140,846,48,3,1:20.443,80443
1140,846,49,3,1:20.638,80638
1140,846,50,3,1:20.545,80545
1140,846,51,3,1:20.405,80405
1140,846,52,3,1:20.474,80474
1140,846,53,3,1:20.471,80471
1140,846,54,3,1:20.667,80667
1140,846,55,3,1:20.398,80398
1140,846,56,3,1:20.509,80509
1140,846,57,3,1:20.271,80271
1140,846,58,3,1:20.405,80405
1140,846,59,3,1:20.163,80163
1140,846,60,3,1:20.272,80272
1140,846,61,3,1:20.045,80045
1140,846,62,3,1:20.141,80141
1140,846,63,2,1:19.858,79858
1140,846,64,2,1:20.494,80494
1140,846,65,2,1:20.194,80194
1140,846,66,2,1:20.274,80274
1140,846,67,2,1:19.972,79972
1140,846,68,2,1:19.691,79691
1140,846,69,2,1:19.922,79922
1140,846,70,2,1:19.721,79721
1140,846,71,2,1:20.363,80363
1140,844,1,4,1:50.826,110826
1140,844,2,4,2:18.252,138252
1140,844,3,4,2:14.940,134940
1140,844,4,4,2:10.481,130481
1140,844,5,4,2:10.248,130248
1140,844,6,4,1:59.324,119324
1140,844,7,4,1:22.154,82154
1140,844,8,4,1:21.865,81865
1140,844,9,4,1:22.101,82101
1140,844,10,2,1:22.481,82481
1140,844,11,2,1:21.423,81423
1140,844,12,2,1:21.262,81262
1140,844,13,2,1:21.776,81776
1140,844,14,2,1:21.310,81310
1140,844,15,2,1:22.212,82212
1140,844,16,2,1:21.621,81621
1140,844,17,2,1:21.860,81860
1140,844,18,2,1:22.141,82141
1140,844,19,2,1:22.216,82216
1140,844,20,2,1:21.793,81793
1140,844,21,2,1:21.954,81954
1140,844,22,2,1:22.249,82249
1140,844,23,2,1:21.938,81938
1140,844,24,2,1:21.904,81904
1140,844,25,2,1:22.076,82076
1140,844,26,2,1:22.359,82359
1140,844,27,2,1:22.743,82743
1140,844,28,2,1:22.589,82589
1140,844,29,2,1:22.330,82330
1140,844,30,2,1:22.322,82322
1140,844,31,2,1:25.993,85993
1140,844,32,2,1:40.618,100618
1140,844,33,2,1:20.975,80975
1140,844,34,2,1:20.847,80847
1140,844,35,2,1:20.675,80675
1140,844,36,2,1:20.849,80849
1140,844,37,2,1:20.831,80831
1140,844,38,2,1:20.577,80577
1140,844,39,2,1:20.843,80843
1140,844,40,2,1:20.722,80722
1140,844,41,2,1:20.755,80755
1140,844,42,2,1:20.580,80580
1140,844,43,2,1:20.577,80577
1140,844,44,2,1:20.623,80623
1140,844,45,2,1:20.581,80581
1140,844,46,2,1:20.542,80542
1140,844,47,2,1:20.569,80569
1140,844,48,2,1:20.681,80681
1140,844,49,2,1:20.847,80847
1140,844,50,2,1:20.627,80627
1140,844,51,2,1:20.321,80321
1140,844,52,2,1:20.369,80369
1140,844,53,2,1:20.682,80682
1140,844,54,2,1:20.727,80727
1140,844,55,2,1:20.860,80860
1140,844,56,2,1:21.060,81060
1140,844,57,2,1:20.524,80524
1140,844,58,2,1:21.297,81297
1140,844,59,2,1:20.422,80422
1140,844,60,2,1:20.460,80460
1140,844,61,2,1:20.156,80156
1140,844,62,2,1:20.966,80966
1140,844,63,3,1:22.888,82888
1140,844,64,3,1:20.969,80969
1140,844,65,3,1:20.815,80815
1140,844,66,3,1:21.150,81150
1140,844,67,3,1:21.173,81173
1140,844,68,3,1:21.009,81009
1140,844,69,3,1:24.799,84799
1140,844,70,3,1:39.142,99142
1140,844,71,3,1:18.336,78336
1140,1,1,5,1:52.235,112235
1140,1,2,5,2:18.527,138527
1140,1,3,5,2:14.124,134124
1140,1,4,5,2:10.636,130636
1140,1,5,5,2:10.151,130151
1140,1,6,5,1:59.007,119007
1140,1,7,5,1:22.609,82609
1140,1,8,5,1:21.998,81998
1140,1,9,5,1:22.089,82089
1140,1,10,5,1:23.444,83444
1140,1,11,5,1:22.469,82469
1140,1,12,5,1:22.145,82145
1140,1,13,5,1:22.401,82401
1140,1,14,5,1:23.557,83557
1140,1,15,6,1:24.039,84039
1140,1,16,6,1:22.650,82650
1140,1,17,6,1:23.006,83006
1140,1,18,6,1:22.838,82838
1140,1,19,6,1:23.050,83050
1140,1,20,6,1:22.911,82911
1140,1,21,6,1:22.709,82709
1140,1,22,6,1:22.782,82782
1140,1,23,6,1:22.540,82540
1140,1,24,6,1:22.723,82723
1140,1,25,6,1:22.886,82886
1140,1,26,6,1:23.293,83293
1140,1,27,5,1:23.203,83203
1140,1,28,5,1:27.112,87112
1140,1,29,10,1:41.644,101644
1140,1,30,9,1:21.873,81873
1140,1,31,7,1:20.371,80371
1140,1,32,7,1:21.536,81536
1140,1,33,7,1:22.347,82347
1140,1,34,6,1:23.332,83332
1140,1,35,5,1:21.244,81244
1140,1,36,5,1:21.364,81364
1140,1,37,5,1:21.635,81635
1140,1,38,5,1:21.308,81308
1140,1,39,5,1:21.050,81050
1140,1,40,5,1:21.169,81169
1140,1,41,5,1:21.200,81200
1140,1,42,5,1:21.285,81285
1140,1,43,5,1:21.125,81125
1140,1,44,5,1:20.889,80889
1140,1,45,5,1:20.981,80981
1140,1,46,5,1:20.561,80561
1140,1,47,5,1:20.465,80465
1140,1,48,5,1:20.897,80897
1140,1,49,5,1:20.748,80748
1140,1,50,5,1:20.918,80918
1140,1,51,5,1:21.138,81138
1140,1,52,5,1:20.900,80900
1140,1,53,5,1:20.984,80984
1140,1,54,5,1:21.128,81128
1140,1,55,5,1:21.474,81474
1140,1,56,5,1:20.935,80935
1140,1,57,5,1:20.810,80810
1140,1,58,5,1:21.281,81281
1140,1,59,5,1:21.436,81436
1140,1,60,5,1:21.724,81724
1140,1,61,5,1:21.068,81068
1140,1,62,5,1:20.738,80738
1140,1,63,5,1:20.482,80482
1140,1,64,5,1:21.013,81013
1140,1,65,5,1:21.935,81935
1140,1,66,4,1:20.546,80546
1140,1,67,4,1:20.649,80649
1140,1,68,4,1:20.645,80645
1140,1,69,4,1:20.389,80389
1140,1,70,4,1:21.287,81287
1140,1,71,4,1:20.942,80942
1140,847,1,6,1:54.932,114932
1140,847,2,6,2:18.197,138197
1140,847,3,6,2:14.573,134573
1140,847,4,6,2:09.897,129897
1140,847,5,6,2:10.591,130591
1140,847,6,6,1:57.001,117001
1140,847,7,6,1:22.863,82863
1140,847,8,6,1:22.040,82040
1140,847,9,6,1:22.182,82182
1140,847,10,6,1:23.063,83063
1140,847,11,6,1:22.860,82860
1140,847,12,6,1:22.108,82108
